,whisky_id,link,image,name,avr_rating,category,location,total_rating,price_tier,abv,cask_type,smoky,peaty,spicy,herbal,oily,body,rich,sweet,salty,vanilla,tart,fruity,floral
1291,1292,/spirits/caol-ila-unpeated-14-year-2012-special-release,"https://ip-distiller.imgix.net/images/spirits/5e401b30-46be-0133-e817-06d1d186950a/caol_ila_14_year_unpeated_2012_special_edition_original.jpg?w=120&h=120&mark-w=35&mark-h=35&fit=crop&crop=right&mark-align=top,left&mark-pad=0&mark=",Caol Ila Unpeated 14 Year (2012 Special Release),6.82,Single Malt,"Islay, Scotland",11.0,4,59.3,European ex-sherry,10,0,40,25,40,45,45,55,10,15,15,70,50
1292,1293,/spirits/dillon-s-canadian-rye-whisky,"https://ip-distiller.imgix.net/images/spirits/21c80cd0-2996-0133-bfa8-2ecd4385dadd/dillons_canadian_rye_whisky_original.jpg?w=120&h=120&mark-w=35&mark-h=35&fit=crop&crop=right&mark-align=top,left&mark-pad=0&mark=",Dillon's Canadian Rye Whisky Batch 1,7.88,Canadian,"Ontario, Canada",24.0,2,59.0,Canadian Oak,25,0,75,30,10,45,45,45,0,25,15,65,45
1293,1294,/spirits/nikka-miyagikyo-10-year,"https://ip-distiller.imgix.net/images/spirits/896da4b7-e987-4174-b16a-ef7baf81cad8/nikka_single_malt_miyagikyo_10_year_original.jpg?w=120&h=120&mark-w=35&mark-h=35&fit=crop&crop=right&mark-align=top,left&mark-pad=0&mark=",Nikka Miyagikyo 10 Year,7.7,Peated Single Malt,Japan,30.0,4,45.0,,40,15,50,50,20,30,25,70,10,40,15,85,75
1294,1295,/spirits/nant-sherry-wood-single-cask-single-malt,"https://ip-distiller.imgix.net/images/spirits/fabf83a0-23a0-0133-0cd0-42c164171d98/nant-single-malt-sherry-wood-single-cask-whisky_original.jpg?w=120&h=120&mark-w=35&mark-h=35&fit=crop&crop=right&mark-align=top,left&mark-pad=0&mark=",Nant Sherry Wood Single Cask Single Malt,7.47,Single Malt,"Tasmania, Australia",17.0,4,42.0,American oak ex-sherry,30,0,40,40,40,50,50,50,20,40,20,70,50
1295,1296,/spirits/hellyers-road-original-12-year-single-malt,"https://ip-distiller.imgix.net/images/spirits/0c8ef240-1f60-0133-f716-5e4db205309e/hellyers-road-original-12-year-single-malt_original.jpg?w=120&h=120&mark-w=35&mark-h=35&fit=crop&crop=right&mark-align=top,left&mark-pad=0&mark=",Hellyers Road Original 12 Year Single Malt,7.71,Single Malt,"Tasmania, Australia",17.0,3,46.2,american oak,60,0,10,20,60,40,40,30,10,40,30,30,20
1296,1297,/spirits/linkwood-12-year-flora-fauna,"https://ip-distiller.imgix.net/images/spirits/e2c54d00-0b1d-0133-5492-72cf5a29fcbc/Linkwood-12-Year-Flora-_-Fauna-speyside-single-malt-scotch-whisky_original.jpg?w=120&h=120&mark-w=35&mark-h=35&fit=crop&crop=right&mark-align=top,left&mark-pad=0&mark=",Linkwood 12 Year Flora & Fauna,7.19,Single Malt,"Speyside, Scotland",37.0,3,43.0,,0,0,30,10,15,50,50,75,0,20,40,80,30
1297,1298,/spirits/manatawny-still-works-small-batch-whiskey-batch-3,"https://ip-distiller.imgix.net/images/spirits/e91999e0-fdb9-0132-5d40-4aa724b2e8f0/manatawny-still-works-small-batch-whiskey_original.jpg?w=120&h=120&mark-w=35&mark-h=35&fit=crop&crop=right&mark-align=top,left&mark-pad=0&mark=",Manatawny Still Works Small Batch Whiskey (Batch #3),6.8,American Single Malt,"Pennsylvania, USA",15.0,2,47.0,new charred oak,10,0,30,20,40,70,80,60,10,60,20,60,30
1298,1299,/spirits/whistlepig-old-world-series-sauternes-finish-rye-12-year,"https://ip-distiller.imgix.net/images/spirits/96b50570-fd90-0132-8ccf-4e8c81588b17/whistlepig-old-world-series-sauternes-12-year-rye_original.jpg?w=120&h=120&mark-w=35&mark-h=35&fit=crop&crop=right&mark-align=top,left&mark-pad=0&mark=",WhistlePig Old World Series Sauternes Finish Rye 12 Year,8.77,Rye,"Indiana (bottled in Vermont), USA",53.0,4,45.0,"new, charred American oak; finished in ex-Sauternes casks",0,0,70,30,40,80,70,70,0,50,30,80,0
1299,1300,/spirits/journeyman-kissing-cousins,"https://ip-distiller.imgix.net/images/spirits/fd865990-f99e-0132-3cad-72b0da0cfd4f/journeyman-distillery-kissing-cousins-whiskey_original.jpg?w=120&h=120&mark-w=35&mark-h=35&fit=crop&crop=right&mark-align=top,left&mark-pad=0&mark=",Journeyman Distillery Kissing Cousins Organic Whiskey,7.13,Other Whiskey,"Michigan, USA",23.0,3,45.0,"new, charred American oak, finished in ex-cabernet sauvignon barrels",20,0,50,30,40,80,70,70,0,50,30,90,60
1300,1301,/spirits/compass-box-peat-monster-cask-strength,"https://ip-distiller.imgix.net/images/spirits/2a169ae0-e5a3-0132-8744-6677e4beeeec/compass-box-peat-monster-cask-strength_original.jpg?w=120&h=120&mark-w=35&mark-h=35&fit=crop&crop=right&mark-align=top,left&mark-pad=0&mark=",Compass Box Peat Monster Cask Strength,7.02,Peated Blended Malt,Scotland,51.0,4,57.3,ex-bourbon,20,60,0,40,50,80,70,60,20,60,40,60,20
1301,1302,/spirits/crown-royal-northern-harvest-rye,"https://ip-distiller.imgix.net/images/spirits/09bc5040-dd7b-0132-609c-3278b329ae19/crown-royal-nothern-harvest-rye_original.jpg?w=120&h=120&mark-w=35&mark-h=35&fit=crop&crop=right&mark-align=top,left&mark-pad=0&mark=",Crown Royal Northern Harvest Rye,7.06,Canadian,"Manitoba, Canada",1089.0,2,45.0,,0,0,70,10,20,40,10,90,0,70,10,100,20
1302,1303,/spirits/the-glenrothes-1991,"https://ip-distiller.imgix.net/images/spirits/61071560-d198-0132-7204-6abc413dcb13/the-glenrothes-vintage-1991_original.jpg?w=120&h=120&mark-w=35&mark-h=35&fit=crop&crop=right&mark-align=top,left&mark-pad=0&mark=",The Glenrothes 1991,8.04,Single Malt,"Speyside, Scotland",26.0,4,43.0,,30,10,60,50,60,90,90,80,20,70,40,70,50
1303,1304,/spirits/high-west-bourye,"https://ip-distiller.imgix.net/images/spirits/4bc97af0-cff7-0132-d693-765615dccb95/High-West-Bourye_original.jpg?w=120&h=120&mark-w=35&mark-h=35&fit=crop&crop=right&mark-align=top,left&mark-pad=0&mark=",High West Bourye (2015 Release),8.02,Blended American Whiskey,"Indiana & Kentucky (Bottled in) Utah, USA",166.0,3,46.0,"new, charred American oak",10,0,70,30,30,80,80,80,0,60,10,70,30
1304,1305,/spirits/alberta-rye-dark-batch-whisky,"https://ip-distiller.imgix.net/images/spirits/8c029900-c855-0132-2a36-3a244ca3e135/Aberta-Rye-Dark-Batch_original.jpg?w=120&h=120&mark-w=35&mark-h=35&fit=crop&crop=right&mark-align=top,left&mark-pad=0&mark=",Alberta Rye Dark Batch Whisky,7.04,Canadian,Canada,192.0,2,45.0,"used ex-bourbon, new charred American oak",30,0,70,35,25,70,70,65,0,60,25,40,35
1305,1306,/spirits/jura-camas-an-staca-30-year,"https://ip-distiller.imgix.net/images/spirits/e3878c70-b976-0132-da44-2e6d31f58048/Jura-Camas-an-Staca-30-Year_original.jpg?w=120&h=120&mark-w=35&mark-h=35&fit=crop&crop=right&mark-align=top,left&mark-pad=0&mark=",Jura Camas an Staca 30 Year,7.56,Single Malt,"Islands, Scotland",9.0,5,44.0,"American oak, finished in ex-Oloroso casks",20,0,50,20,20,70,70,75,20,40,20,60,30
1306,1307,/spirits/forty-creek-copper-pot-reserve,"https://ip-distiller.imgix.net/images/spirits/69059420-b973-0132-da40-2e6d31f58048/forty_creek_copper_pot_original.jpg?w=120&h=120&mark-w=35&mark-h=35&fit=crop&crop=right&mark-align=top,left&mark-pad=0&mark=",Forty Creek Copper Pot Reserve,6.81,Canadian,"Ontario, Canada",181.0,2,43.0,American Oak,20,0,60,10,30,70,70,70,0,50,20,60,10
1307,1308,/spirits/virginia-highland-malt,"https://ip-distiller.imgix.net/images/spirits/d454a6b0-a5d2-0132-c8f2-3ae7350e9546/virginia-highland-malt-whisky_original.jpg?w=120&h=120&mark-w=35&mark-h=35&fit=crop&crop=right&mark-align=top,left&mark-pad=0&mark=",Virginia Highland Malt,7.83,Single Malt,"(Bottled in) Virginia, Scotland",42.0,3,46.0,"oak barrels, finished in ex-port style wine casks",20,10,30,30,30,80,70,50,20,30,30,50,30
1308,1309,/spirits/jim-beam-signature-craft-brown-rice-bourbon-11-year,"https://ip-distiller.imgix.net/images/spirits/3bc264c0-89bc-0132-32c8-2ac423740d03/jim-beam-signature-craft-brown-rice-11-year_original.jpg?w=120&h=120&mark-w=35&mark-h=35&fit=crop&crop=right&mark-align=top,left&mark-pad=0&mark=",Jim Beam Signature Craft Brown Rice Bourbon 11 Year,7.38,Bourbon,"Kentucky, USA",47.0,4,45.0,"new, charred American oak",0,0,70,30,60,80,80,70,0,80,40,70,60
1309,1310,/spirits/blanton-s-silver-edition,"https://ip-distiller.imgix.net/images/spirits/8e508ad0-7f12-0132-1b0a-26f673a334bb/blantons-silver-edition_original.jpg?w=120&h=120&mark-w=35&mark-h=35&fit=crop&crop=right&mark-align=top,left&mark-pad=0&mark=",Blanton's Single Barrel Silver Edition,7.91,Bourbon,"Kentucky, USA",54.0,4,49.0,"new, charred American oak",0,0,60,20,0,80,70,80,0,50,10,80,30
1310,1311,/spirits/tullibardine-20-year,"https://ip-distiller.imgix.net/images/spirits/edd8cb00-7e65-0132-2416-427927902ce9/tullibardine_20_original.jpg?w=120&h=120&mark-w=35&mark-h=35&fit=crop&crop=right&mark-align=top,left&mark-pad=0&mark=",Tullibardine 20 Year,8.18,Single Malt,"Highlands, Scotland",40.0,4,43.0,first-fill bourbon,0,0,60,40,20,80,80,80,20,80,0,60,70
1311,1312,/spirits/troy-sons-platinum-moonshine,"https://ip-distiller.imgix.net/images/spirits/4b218260-78ef-0132-baa2-5efbba91f151/troy-_-sons-platinum-moonshine_original.jpg?w=120&h=120&mark-w=35&mark-h=35&fit=crop&crop=right&mark-align=top,left&mark-pad=0&mark=",Troy & Sons Platinum Moonshine,6.27,White,"North Carolina, USA",11.0,2,40.0,,0,0,50,40,50,50,70,60,0,0,20,30,40
1312,1313,/spirits/laphroaig-qa-cask,"https://ip-distiller.imgix.net/images/spirits/124806a0-78d3-0132-ba9c-5efbba91f151/laphroaig_qa_cask_original.jpg?w=120&h=120&mark-w=35&mark-h=35&fit=crop&crop=right&mark-align=top,left&mark-pad=0&mark=",Laphroaig QA Cask,7.4,Peated Single Malt,"Islay, Scotland",310.0,2,40.0,ex-bourbon and charred american oak,50,60,20,20,40,30,30,40,40,30,20,20,25
1313,1314,/spirits/glengoyne-cask-strength-batch-2,"https://ip-distiller.imgix.net/images/spirits/131e0680-576c-0132-6f05-32edb5faa98b/glengoyne-cask-strength-batch-no-002_original.jpg?w=120&h=120&mark-w=35&mark-h=35&fit=crop&crop=right&mark-align=top,left&mark-pad=0&mark=",Glengoyne Cask Strength Batch No. 002,7.71,Single Malt,"Highlands, Scotland",69.0,4,58.9,1st fill and refill ex-sherry casks,20,0,60,0,0,50,70,50,0,40,10,60,0
1314,1315,/spirits/chivas-regal-25-year,"https://ip-distiller.imgix.net/images/spirits/758467b0-576b-0132-6f04-32edb5faa98b/chivas_regal_25_original.jpg?w=120&h=120&mark-w=35&mark-h=35&fit=crop&crop=right&mark-align=top,left&mark-pad=0&mark=",Chivas Regal 25 Year,7.84,Blended,Scotland,80.0,5,40.0,,30,0,60,10,20,50,60,50,0,60,30,80,10
1315,1316,/spirits/springbank-marsala-wood-9-year,"https://ip-distiller.imgix.net/images/spirits/9c42f970-51e0-0132-fa80-064cf4c67a6a/springbank_marsala_9_year_original.jpg?w=120&h=120&mark-w=35&mark-h=35&fit=crop&crop=right&mark-align=top,left&mark-pad=0&mark=",Springbank Marsala Wood 9 Year,7.2,Peated Single Malt,"Campbeltown, Scotland",5.0,4,58.0,ex-bourbon and ex-Marsala wine casks,30,40,75,75,80,85,90,80,65,75,10,88,55
1316,1317,/spirits/royal-salute-stone-of-destiny-38-year,"https://ip-distiller.imgix.net/images/spirits/1ab8f710-51d6-0132-fa7f-064cf4c67a6a/royal-salute-38-year-stone-of-destiny_original.jpg?w=120&h=120&mark-w=35&mark-h=35&fit=crop&crop=right&mark-align=top,left&mark-pad=0&mark=",Royal Salute 38 Year Stone of Destiny,9.04,Blended,Scotland,28.0,5,40.0,,20,0,60,30,20,50,60,60,10,30,20,80,30
1317,1318,/spirits/bruichladdich-the-classic-laddie,"https://ip-distiller.imgix.net/images/spirits/e763dfc0-480e-0132-1c97-7a0304a21e68/bruichladdich_the_laddie_original.jpg?w=120&h=120&mark-w=35&mark-h=35&fit=crop&crop=right&mark-align=top,left&mark-pad=0&mark=",Bruichladdich The Classic Laddie Scottish Barley,7.57,Single Malt,"Islay, Scotland",2270.0,3,50.0,various casks,66,0,52,59,77,79,80,77,68,74,48,78,72
1318,1319,/spirits/dewar-s-15,"https://ip-distiller.imgix.net/images/spirits/33f860f0-4675-0132-ae84-6e4808934ece/dewars-15-2014_original.jpg?w=120&h=120&mark-w=35&mark-h=35&fit=crop&crop=right&mark-align=top,left&mark-pad=0&mark=",Dewar's 15 Year The Monarch,7.15,Blended,Scotland,267.0,2,40.0,ex-bourbon & ex-sherry; finished in oak ,15,0,40,20,30,45,40,60,10,30,25,45,35
1319,1320,/spirits/glenfiddich-age-of-discovery-bourbon-cask,"https://ip-distiller.imgix.net/images/spirits/77b4d8a0-36c8-0132-0773-56a076e535d2/glenfiddich_age_of_discovery_bourbon_original.jpg?w=120&h=120&mark-w=35&mark-h=35&fit=crop&crop=right&mark-align=top,left&mark-pad=0&mark=",Glenfiddich Age of Discovery Bourbon Cask 19 Year,8.37,Single Malt,"Speyside, Scotland",130.0,4,40.0,ex-bourbon,10,0,25,0,10,70,75,80,0,20,0,35,5
1320,1321,/spirits/big-peat-blended-malt,"https://ip-distiller.imgix.net/images/spirits/b9713200-2bd9-0132-da24-067c5c2c1ef4/big_peat_original.jpg?w=120&h=120&mark-w=35&mark-h=35&fit=crop&crop=right&mark-align=top,left&mark-pad=0&mark=",Big Peat Blended Malt,6.97,Peated Blended Malt,"Islay, Scotland",316.0,3,46.0,,50,30,0,0,5,0,0,5,0,0,0,0,0
1321,1322,/spirits/tullibardine-500-sherry-finish,"https://ip-distiller.imgix.net/images/spirits/a7d698d0-2bd8-0132-da23-067c5c2c1ef4/tullibardine_500_sherry_original.jpg?w=120&h=120&mark-w=35&mark-h=35&fit=crop&crop=right&mark-align=top,left&mark-pad=0&mark=",Tullibardine 500 Sherry Finish,7.16,Single Malt,"Highlands, Scotland",174.0,3,43.0,ex-sherry casks,0,0,70,20,30,90,90,80,0,80,0,80,60
1322,1323,/spirits/nikka-coffey-malt,"https://ip-distiller.imgix.net/images/spirits/84ad9db0-2a25-0132-3f52-62a1311d6b29/nikka-coffey-malt_original.jpg?w=120&h=120&mark-w=35&mark-h=35&fit=crop&crop=right&mark-align=top,left&mark-pad=0&mark=",Nikka Coffey Malt Whisky,7.96,Single Grain,Japan,930.0,3,45.0,,20,0,60,30,20,70,70,65,0,60,40,60,10
1323,1324,/spirits/rhetoric-20-year-bourbon,"https://ip-distiller.imgix.net/images/spirits/d6526c80-1f94-0132-a32a-7acdb5f3d366/rhetoric-20-year-bourbon_original.jpg?w=120&h=120&mark-w=35&mark-h=35&fit=crop&crop=right&mark-align=top,left&mark-pad=0&mark=",Rhetoric 20 Year Bourbon,7.82,Bourbon,"Kentucky, USA",176.0,4,45.0,"new, charred American oak",30,0,70,40,20,60,60,70,0,40,40,60,5
1324,1325,/spirits/edradour-caledonia-12-year,"https://ip-distiller.imgix.net/images/spirits/fae492b0-0df5-0132-6371-02f03d4d3909/edradour_caldonia_original.jpg?w=120&h=120&mark-w=35&mark-h=35&fit=crop&crop=right&mark-align=top,left&mark-pad=0&mark=",Edradour Caledonia 12 Year,7.56,Peated Single Malt,"Highlands, Scotland",219.0,3,46.0,ex-bourbon & ex-sherry,30,30,50,40,30,70,70,50,30,30,40,80,30
1325,1326,/spirits/haig-club-single-grain,"https://ip-distiller.imgix.net/images/spirits/6057e340-f8c5-0131-aa37-3e9de2966295/haig-club-single-grain_original.jpg?w=120&h=120&mark-w=35&mark-h=35&fit=crop&crop=right&mark-align=top,left&mark-pad=0&mark=",Haig Club Single Grain,5.73,Single Grain,"Lowlands, Scotland",234.0,3,40.0,"1st fill, refill, and rejuvenated ex bourbon",0,0,40,40,30,50,50,70,0,60,50,40,20
1326,1327,/spirits/balblair-2000-1st-release,"https://ip-distiller.imgix.net/images/spirits/b8631070-ea96-0131-5ae2-1235b5d7ac22/balblair-2000-first-release_original.jpg?w=120&h=120&mark-w=35&mark-h=35&fit=crop&crop=right&mark-align=top,left&mark-pad=0&mark=",Balblair 2000 1st Release,6.81,Single Malt,"Highlands, Scotland",27.0,3,43.0,1st fill American oak,30,0,40,20,20,60,60,70,30,70,30,70,20
1327,1328,/spirits/the-balvenie-single-barrel-12-year,"https://ip-distiller.imgix.net/images/spirits/64740df0-d95b-0131-93bc-1615e2e3c69b/balvenie_single_barrel_12_original.jpg?w=120&h=120&mark-w=35&mark-h=35&fit=crop&crop=right&mark-align=top,left&mark-pad=0&mark=",Balvenie Single Barrel 12 Year,7.59,Single Malt,"Speyside, Scotland",843.0,3,47.8,,10,0,10,0,0,60,60,70,0,10,0,70,5
1328,1329,/spirits/glen-scotia-12-year-old,"https://ip-distiller.imgix.net/images/spirits/b6a03ed0-d49e-0131-5070-228e65a89225/glen_scotia_12_original.jpg?w=120&h=120&mark-w=35&mark-h=35&fit=crop&crop=right&mark-align=top,left&mark-pad=0&mark=",Glen Scotia 12 Year,6.58,Single Malt,"Campbeltown, Scotland",33.0,3,46.0,,15,0,0,0,0,70,75,70,15,10,0,10,10
1329,1330,/spirits/westland-american-single-malt-whiskey,"https://ip-distiller.imgix.net/images/spirits/a63b8b00-cff7-0131-c377-0618f21974d0/westland_american_single_malt_original.jpg?w=120&h=120&mark-w=35&mark-h=35&fit=crop&crop=right&mark-align=top,left&mark-pad=0&mark=",Westland American Oak American Single Malt,7.36,American Single Malt,"Washington , USA",449.0,2,46.0,"new, charred American oak and first-fill ex-bourbon",40,0,60,60,20,50,50,60,0,60,40,30,20
1330,1331,/spirits/benriach-solstice-2nd-edition-17-year,"https://ip-distiller.imgix.net/images/spirits/eb6525f0-cf73-0131-8fcc-4e198b4ae092/benriach_soltice_17_second_edition_original.jpg?w=120&h=120&mark-w=35&mark-h=35&fit=crop&crop=right&mark-align=top,left&mark-pad=0&mark=",BenRiach Solstice 2nd Edition 17 Year,8.65,Peated Single Malt,"Speyside, Scotland",40.0,4,50.0,"ex-bourbon, ex-port",50,60,50,50,30,40,40,50,40,20,30,70,30
1331,1332,/spirits/the-glenrothes-2001,"https://ip-distiller.imgix.net/images/spirits/664ba080-bba6-0131-934d-1e653c74c360/glenrothes_2001_original.jpg?w=120&h=120&mark-w=35&mark-h=35&fit=crop&crop=right&mark-align=top,left&mark-pad=0&mark=",The Glenrothes 2001,7.1,Single Malt,"Speyside, Scotland",118.0,3,43.0,ex-bourbon & ex-Sherry,20,0,70,20,20,50,50,50,0,40,50,60,30
1332,1333,/spirits/glenmorangie-astar,"https://ip-distiller.imgix.net/images/spirits/fc8ccfb0-aa84-0131-45d5-12dca211b71c/glenmorangie_astar_original.jpg?w=120&h=120&mark-w=35&mark-h=35&fit=crop&crop=right&mark-align=top,left&mark-pad=0&mark=",Glenmorangie Astar,7.55,Single Malt,"Highlands, Scotland",108.0,4,57.1,ex-Bourbon,10,0,60,30,30,60,60,70,0,30,60,80,20
1333,1334,/spirits/bowmore-dorus-mor-10-year,"https://ip-distiller.imgix.net/images/spirits/533f0720-aa47-0131-753c-42fff387b331/bowmore_dorus_mor_10_original.jpg?w=120&h=120&mark-w=35&mark-h=35&fit=crop&crop=right&mark-align=top,left&mark-pad=0&mark=",Bowmore Dorus Mor 10 Year,6.71,Peated Single Malt,"Islay, Scotland",34.0,4,55.1,1st fill ex-bourbon,40,40,70,30,30,50,50,40,30,20,40,70,30
1334,1335,/spirits/tyrconnell-10-year-port-cask-finish,"https://ip-distiller.imgix.net/images/spirits/0d566910-aa3f-0131-992c-3acb3ea6b68e/tyrconnell_10_port_cask_original.jpg?w=120&h=120&mark-w=35&mark-h=35&fit=crop&crop=right&mark-align=top,left&mark-pad=0&mark=",Tyrconnell 10 Year Port Cask Finish,6.99,Single Malt,Ireland,81.0,3,46.0,"ex-bourbon, ex-port",0,0,40,20,20,50,50,70,0,20,40,80,40
1335,1336,/spirits/teeling-whiskey-company-small-batch,"https://ip-distiller.imgix.net/images/spirits/4875f0f0-9b37-0131-75eb-0a8c173fad5e/teeling_small_batch_original.jpg?w=120&h=120&mark-w=35&mark-h=35&fit=crop&crop=right&mark-align=top,left&mark-pad=0&mark=",Teeling Small Batch Irish Whiskey,7.06,Blended,Ireland,1617.0,2,46.0,"used American oak, finished in rum casks",0,0,40,30,40,70,70,70,0,50,50,60,20
1336,1337,/spirits/crown-royal-reserve,"https://ip-distiller.imgix.net/images/spirits/b9f83a40-9179-0131-d596-42e6c3a1d31b/crown_royal_reserve_original.jpg?w=120&h=120&mark-w=35&mark-h=35&fit=crop&crop=right&mark-align=top,left&mark-pad=0&mark=",Crown Royal Reserve,7.01,Canadian,"Manitoba, Canada",398.0,2,40.0,,40,0,70,40,30,60,60,50,0,50,50,80,40
1337,1338,/spirits/alberta-premium-dark-horse,"https://ip-distiller.imgix.net/images/spirits/78487e80-914e-0131-cb1e-562c35f9ea53/alberta_premium_dark_horse_original.jpg?w=120&h=120&mark-w=35&mark-h=35&fit=crop&crop=right&mark-align=top,left&mark-pad=0&mark=",Alberta Premium Dark Horse,7.23,Canadian,Canada,173.0,2,45.0,"used ex-bourbon, new charred American oak",30,0,70,35,25,70,70,65,0,60,25,40,35
1338,1339,/spirits/auchentoshan-18-year,"https://ip-distiller.imgix.net/images/spirits/68cf72a0-8cf5-0131-6136-7a63f9ca7ad9/auchentoshan_18_original.jpg?w=120&h=120&mark-w=35&mark-h=35&fit=crop&crop=right&mark-align=top,left&mark-pad=0&mark=",Auchentoshan 18 Year,7.3,Single Malt,"Lowlands, Scotland",176.0,4,43.0,ex-bourbon,20,0,60,40,30,60,60,70,0,70,40,60,40
1339,1340,/spirits/compass-box-great-king-st-artist-s-blend,"https://ip-distiller.imgix.net/images/spirits/b6baae50-85ad-0131-bab7-5eff78e6eb48/compass_box_great_king_st_artists_blend_original.jpg?w=120&h=120&mark-w=35&mark-h=35&fit=crop&crop=right&mark-align=top,left&mark-pad=0&mark=",Compass Box Great King St Artist's Blend,7.2,Blended,Scotland,444.0,2,43.0,"1st fill ex-bourbon, 1st fill ex-sherry, new French oak",20,0,70,40,30,60,60,60,20,60,40,70,40
1340,1341,/spirits/pappy-van-winkle-23-year,"https://ip-distiller.imgix.net/images/spirits/1e4ed210-7c92-0131-64fd-3227c45c58cc/pappy_23_original.jpg?w=120&h=120&mark-w=35&mark-h=35&fit=crop&crop=right&mark-align=top,left&mark-pad=0&mark=",Pappy Van Winkle 23 Year,9.03,Bourbon,"Kentucky, USA",616.0,5,47.8,"new, charred American oak   ",80,0,80,30,100,100,100,40,40,30,60,30,10
1341,1342,/spirits/van-winkle-special-reserve-12-years-old-lot-b,"https://ip-distiller.imgix.net/images/spirits/2d068a70-76ad-0131-d7bc-0e908fa29e0f/van_winkle_special_reserve_lot_b_original.jpg?w=120&h=120&mark-w=35&mark-h=35&fit=crop&crop=right&mark-align=top,left&mark-pad=0&mark=","Van Winkle Special Reserve Lot ""B"" 12 Year",8.73,Bourbon,"Kentucky, USA",1477.0,3,45.2,"new, charred American oak   ",30,0,40,50,40,60,50,40,20,40,20,50,30
1342,1343,/spirits/pappy-van-winkle-family-reserve-15,"https://ip-distiller.imgix.net/images/spirits/2e809610-675e-0131-7af1-4af42a1fae24/pappy_15_original.jpg?w=120&h=120&mark-w=35&mark-h=35&fit=crop&crop=right&mark-align=top,left&mark-pad=0&mark=",Pappy Van Winkle Family Reserve 15 Year,9.0,Bourbon,"Kentucky, USA",1316.0,4,53.5,"new, charred American oak   ",30,0,60,50,40,60,50,70,40,60,30,60,50
